id_img,paths,label
14231,data\train\surprise\14231.jpg,surprise
14234,data\train\surprise\14234.jpg,surprise
14244,data\train\surprise\14244.jpg,surprise
14284,data\train\surprise\14284.jpg,surprise
14287,data\train\surprise\14287.jpg,surprise
14289,data\train\surprise\14289.jpg,surprise
14293,data\train\surprise\14293.jpg,surprise
14295,data\train\surprise\14295.jpg,surprise
1430,data\train\surprise\1430.jpg,surprise
14308,data\train\surprise\14308.jpg,surprise
14324,data\train\surprise\14324.jpg,surprise
14341,data\train\surprise\14341.jpg,surprise
14370,data\train\surprise\14370.jpg,surprise
14380,data\train\surprise\14380.jpg,surprise
14382,data\train\surprise\14382.jpg,surprise
14389,data\train\surprise\14389.jpg,surprise
14401,data\train\surprise\14401.jpg,surprise
14407,data\train\surprise\14407.jpg,surprise
14414,data\train\surprise\14414.jpg,surprise
14440,data\train\surprise\14440.jpg,surprise
14463,data\train\surprise\14463.jpg,surprise
14466,data\train\surprise\14466.jpg,surprise
14479,data\train\surprise\14479.jpg,surprise
14483,data\train\surprise\14483.jpg,surprise
14503,data\train\surprise\14503.jpg,surprise
1451,data\train\surprise\1451.jpg,surprise
14532,data\train\surprise\14532.jpg,surprise
14535,data\train\surprise\14535.jpg,surprise
14540,data\train\surprise\14540.jpg,surprise
14543,data\train\surprise\14543.jpg,surprise
14549,data\train\surprise\14549.jpg,surprise
14552,data\train\surprise\14552.jpg,surprise
14567,data\train\surprise\14567.jpg,surprise
14579,data\train\surprise\14579.jpg,surprise
14580,data\train\surprise\14580.jpg,surprise
14591,data\train\surprise\14591.jpg,surprise
14596,data\train\surprise\14596.jpg,surprise
14615,data\train\surprise\14615.jpg,surprise
1464,data\train\surprise\1464.jpg,surprise
14651,data\train\surprise\14651.jpg,surprise
14659,data\train\surprise\14659.jpg,surprise
14663,data\train\surprise\14663.jpg,surprise
1467,data\train\surprise\1467.jpg,surprise
14675,data\train\surprise\14675.jpg,surprise
14687,data\train\surprise\14687.jpg,surprise
14694,data\train\surprise\14694.jpg,surprise
14705,data\train\surprise\14705.jpg,surprise
14720,data\train\surprise\14720.jpg,surprise
14732,data\train\surprise\14732.jpg,surprise
14735,data\train\surprise\14735.jpg,surprise
14750,data\train\surprise\14750.jpg,surprise
14751,data\train\surprise\14751.jpg,surprise
14755,data\train\surprise\14755.jpg,surprise
14770,data\train\surprise\14770.jpg,surprise
14781,data\train\surprise\14781.jpg,surprise
14805,data\train\surprise\14805.jpg,surprise
14811,data\train\surprise\14811.jpg,surprise
14814,data\train\surprise\14814.jpg,surprise
14834,data\train\surprise\14834.jpg,surprise
14841,data\train\surprise\14841.jpg,surprise
14844,data\train\surprise\14844.jpg,surprise
14849,data\train\surprise\14849.jpg,surprise
14882,data\train\surprise\14882.jpg,surprise
14886,data\train\surprise\14886.jpg,surprise
1489,data\train\surprise\1489.jpg,surprise
14890,data\train\surprise\14890.jpg,surprise
14894,data\train\surprise\14894.jpg,surprise
14911,data\train\surprise\14911.jpg,surprise
14918,data\train\surprise\14918.jpg,surprise
14921,data\train\surprise\14921.jpg,surprise
14926,data\train\surprise\14926.jpg,surprise
14938,data\train\surprise\14938.jpg,surprise
14942,data\train\surprise\14942.jpg,surprise
14947,data\train\surprise\14947.jpg,surprise
1495,data\train\surprise\1495.jpg,surprise
14998,data\train\surprise\14998.jpg,surprise
15,data\train\surprise\15.jpg,surprise
15004,data\train\surprise\15004.jpg,surprise
15011,data\train\surprise\15011.jpg,surprise
15019,data\train\surprise\15019.jpg,surprise
15049,data\train\surprise\15049.jpg,surprise
15056,data\train\surprise\15056.jpg,surprise
15057,data\train\surprise\15057.jpg,surprise
15065,data\train\surprise\15065.jpg,surprise
15075,data\train\surprise\15075.jpg,surprise
15084,data\train\surprise\15084.jpg,surprise
15114,data\train\surprise\15114.jpg,surprise
15115,data\train\surprise\15115.jpg,surprise
15116,data\train\surprise\15116.jpg,surprise
15119,data\train\surprise\15119.jpg,surprise
15123,data\train\surprise\15123.jpg,surprise
15124,data\train\surprise\15124.jpg,surprise
15125,data\train\surprise\15125.jpg,surprise
15128,data\train\surprise\15128.jpg,surprise
15130,data\train\surprise\15130.jpg,surprise
1514,data\train\surprise\1514.jpg,surprise
15143,data\train\surprise\15143.jpg,surprise
15149,data\train\surprise\15149.jpg,surprise
15166,data\train\surprise\15166.jpg,surprise
15175,data\train\surprise\15175.jpg,surprise
1518,data\train\surprise\1518.jpg,surprise
15182,data\train\surprise\15182.jpg,surprise
15197,data\train\surprise\15197.jpg,surprise
15199,data\train\surprise\15199.jpg,surprise
15200,data\train\surprise\15200.jpg,surprise
15206,data\train\surprise\15206.jpg,surprise
15226,data\train\surprise\15226.jpg,surprise
15241,data\train\surprise\15241.jpg,surprise
15245,data\train\surprise\15245.jpg,surprise
15252,data\train\surprise\15252.jpg,surprise
15259,data\train\surprise\15259.jpg,surprise
15265,data\train\surprise\15265.jpg,surprise
15267,data\train\surprise\15267.jpg,surprise
15276,data\train\surprise\15276.jpg,surprise
1528,data\train\surprise\1528.jpg,surprise
15296,data\train\surprise\15296.jpg,surprise
15301,data\train\surprise\15301.jpg,surprise
15303,data\train\surprise\15303.jpg,surprise
15309,data\train\surprise\15309.jpg,surprise
15313,data\train\surprise\15313.jpg,surprise
15314,data\train\surprise\15314.jpg,surprise
15317,data\train\surprise\15317.jpg,surprise
15336,data\train\surprise\15336.jpg,surprise
1535,data\train\surprise\1535.jpg,surprise
15375,data\train\surprise\15375.jpg,surprise
15449,data\train\surprise\15449.jpg,surprise
15456,data\train\surprise\15456.jpg,surprise
15461,data\train\surprise\15461.jpg,surprise
15469,data\train\surprise\15469.jpg,surprise
15472,data\train\surprise\15472.jpg,surprise
15491,data\train\surprise\15491.jpg,surprise
155,data\train\surprise\155.jpg,surprise
15501,data\train\surprise\15501.jpg,surprise
1552,data\train\surprise\1552.jpg,surprise
15532,data\train\surprise\15532.jpg,surprise
15545,data\train\surprise\15545.jpg,surprise
15559,data\train\surprise\15559.jpg,surprise
15564,data\train\surprise\15564.jpg,surprise
15602,data\train\surprise\15602.jpg,surprise
15607,data\train\surprise\15607.jpg,surprise
15618,data\train\surprise\15618.jpg,surprise
15623,data\train\surprise\15623.jpg,surprise
15639,data\train\surprise\15639.jpg,surprise
15671,data\train\surprise\15671.jpg,surprise
15681,data\train\surprise\15681.jpg,surprise
15698,data\train\surprise\15698.jpg,surprise
15718,data\train\surprise\15718.jpg,surprise
15722,data\train\surprise\15722.jpg,surprise
15729,data\train\surprise\15729.jpg,surprise
15735,data\train\surprise\15735.jpg,surprise
1574,data\train\surprise\1574.jpg,surprise
15741,data\train\surprise\15741.jpg,surprise
15745,data\train\surprise\15745.jpg,surprise
15747,data\train\surprise\15747.jpg,surprise
15749,data\train\surprise\15749.jpg,surprise
15754,data\train\surprise\15754.jpg,surprise
15766,data\train\surprise\15766.jpg,surprise
15770,data\train\surprise\15770.jpg,surprise
15773,data\train\surprise\15773.jpg,surprise
15808,data\train\surprise\15808.jpg,surprise
15813,data\train\surprise\15813.jpg,surprise
15837,data\train\surprise\15837.jpg,surprise
15840,data\train\surprise\15840.jpg,surprise
15876,data\train\surprise\15876.jpg,surprise
15888,data\train\surprise\15888.jpg,surprise
15920,data\train\surprise\15920.jpg,surprise
15931,data\train\surprise\15931.jpg,surprise
15934,data\train\surprise\15934.jpg,surprise
15937,data\train\surprise\15937.jpg,surprise
15945,data\train\surprise\15945.jpg,surprise
15965,data\train\surprise\15965.jpg,surprise
15973,data\train\surprise\15973.jpg,surprise
160,data\train\surprise\160.jpg,surprise
16020,data\train\surprise\16020.jpg,surprise
16045,data\train\surprise\16045.jpg,surprise
16061,data\train\surprise\16061.jpg,surprise
16062,data\train\surprise\16062.jpg,surprise
16070,data\train\surprise\16070.jpg,surprise
16074,data\train\surprise\16074.jpg,surprise
16090,data\train\surprise\16090.jpg,surprise
16128,data\train\surprise\16128.jpg,surprise
16144,data\train\surprise\16144.jpg,surprise
16145,data\train\surprise\16145.jpg,surprise
1615,data\train\surprise\1615.jpg,surprise
16158,data\train\surprise\16158.jpg,surprise
16161,data\train\surprise\16161.jpg,surprise
16162,data\train\surprise\16162.jpg,surprise
16165,data\train\surprise\16165.jpg,surprise
1617,data\train\surprise\1617.jpg,surprise
16177,data\train\surprise\16177.jpg,surprise
16183,data\train\surprise\16183.jpg,surprise
16185,data\train\surprise\16185.jpg,surprise
16199,data\train\surprise\16199.jpg,surprise
16204,data\train\surprise\16204.jpg,surprise
16214,data\train\surprise\16214.jpg,surprise
16243,data\train\surprise\16243.jpg,surprise
16244,data\train\surprise\16244.jpg,surprise
16259,data\train\surprise\16259.jpg,surprise
16282,data\train\surprise\16282.jpg,surprise
16325,data\train\surprise\16325.jpg,surprise
16326,data\train\surprise\16326.jpg,surprise
16328,data\train\surprise\16328.jpg,surprise
16337,data\train\surprise\16337.jpg,surprise
16353,data\train\surprise\16353.jpg,surprise
16358,data\train\surprise\16358.jpg,surprise
16365,data\train\surprise\16365.jpg,surprise
16367,data\train\surprise\16367.jpg,surprise
16376,data\train\surprise\16376.jpg,surprise
16404,data\train\surprise\16404.jpg,surprise
16418,data\train\surprise\16418.jpg,surprise
16425,data\train\surprise\16425.jpg,surprise
16446,data\train\surprise\16446.jpg,surprise
16448,data\train\surprise\16448.jpg,surprise
16451,data\train\surprise\16451.jpg,surprise
16456,data\train\surprise\16456.jpg,surprise
16461,data\train\surprise\16461.jpg,surprise
16466,data\train\surprise\16466.jpg,surprise
16497,data\train\surprise\16497.jpg,surprise
1650,data\train\surprise\1650.jpg,surprise
16512,data\train\surprise\16512.jpg,surprise
16514,data\train\surprise\16514.jpg,surprise
16526,data\train\surprise\16526.jpg,surprise
1653,data\train\surprise\1653.jpg,surprise
16538,data\train\surprise\16538.jpg,surprise
16543,data\train\surprise\16543.jpg,surprise
16555,data\train\surprise\16555.jpg,surprise
16594,data\train\surprise\16594.jpg,surprise
16598,data\train\surprise\16598.jpg,surprise
16618,data\train\surprise\16618.jpg,surprise
16620,data\train\surprise\16620.jpg,surprise
16627,data\train\surprise\16627.jpg,surprise
16637,data\train\surprise\16637.jpg,surprise
16641,data\train\surprise\16641.jpg,surprise
16644,data\train\surprise\16644.jpg,surprise
1665,data\train\surprise\1665.jpg,surprise
16655,data\train\surprise\16655.jpg,surprise
1666,data\train\surprise\1666.jpg,surprise
16669,data\train\surprise\16669.jpg,surprise
16682,data\train\surprise\16682.jpg,surprise
16702,data\train\surprise\16702.jpg,surprise
16707,data\train\surprise\16707.jpg,surprise
16713,data\train\surprise\16713.jpg,surprise
16716,data\train\surprise\16716.jpg,surprise
16727,data\train\surprise\16727.jpg,surprise
16772,data\train\surprise\16772.jpg,surprise
16803,data\train\surprise\16803.jpg,surprise
1681,data\train\surprise\1681.jpg,surprise
16813,data\train\surprise\16813.jpg,surprise
16851,data\train\surprise\16851.jpg,surprise
16856,data\train\surprise\16856.jpg,surprise
16888,data\train\surprise\16888.jpg,surprise
16893,data\train\surprise\16893.jpg,surprise
16907,data\train\surprise\16907.jpg,surprise
16921,data\train\surprise\16921.jpg,surprise
16940,data\train\surprise\16940.jpg,surprise
16973,data\train\surprise\16973.jpg,surprise
16976,data\train\surprise\16976.jpg,surprise
16997,data\train\surprise\16997.jpg,surprise
17004,data\train\surprise\17004.jpg,surprise
1701,data\train\surprise\1701.jpg,surprise
17043,data\train\surprise\17043.jpg,surprise
17052,data\train\surprise\17052.jpg,surprise
17056,data\train\surprise\17056.jpg,surprise
17061,data\train\surprise\17061.jpg,surprise
17063,data\train\surprise\17063.jpg,surprise
17065,data\train\surprise\17065.jpg,surprise
17088,data\train\surprise\17088.jpg,surprise
17118,data\train\surprise\17118.jpg,surprise
17121,data\train\surprise\17121.jpg,surprise
17124,data\train\surprise\17124.jpg,surprise
17135,data\train\surprise\17135.jpg,surprise
17138,data\train\surprise\17138.jpg,surprise
17146,data\train\surprise\17146.jpg,surprise
17173,data\train\surprise\17173.jpg,surprise
17174,data\train\surprise\17174.jpg,surprise
1719,data\train\surprise\1719.jpg,surprise
17192,data\train\surprise\17192.jpg,surprise
17199,data\train\surprise\17199.jpg,surprise
17227,data\train\surprise\17227.jpg,surprise
17230,data\train\surprise\17230.jpg,surprise
17238,data\train\surprise\17238.jpg,surprise
1725,data\train\surprise\1725.jpg,surprise
17258,data\train\surprise\17258.jpg,surprise
17280,data\train\surprise\17280.jpg,surprise
17289,data\train\surprise\17289.jpg,surprise
17310,data\train\surprise\17310.jpg,surprise
17317,data\train\surprise\17317.jpg,surprise
17322,data\train\surprise\17322.jpg,surprise
17327,data\train\surprise\17327.jpg,surprise
17328,data\train\surprise\17328.jpg,surprise
17342,data\train\surprise\17342.jpg,surprise
17348,data\train\surprise\17348.jpg,surprise
17362,data\train\surprise\17362.jpg,surprise
17378,data\train\surprise\17378.jpg,surprise
17385,data\train\surprise\17385.jpg,surprise
17387,data\train\surprise\17387.jpg,surprise
17392,data\train\surprise\17392.jpg,surprise
17396,data\train\surprise\17396.jpg,surprise
17404,data\train\surprise\17404.jpg,surprise
17408,data\train\surprise\17408.jpg,surprise
17427,data\train\surprise\17427.jpg,surprise
17431,data\train\surprise\17431.jpg,surprise
17440,data\train\surprise\17440.jpg,surprise
17441,data\train\surprise\17441.jpg,surprise
17454,data\train\surprise\17454.jpg,surprise
17461,data\train\surprise\17461.jpg,surprise
17464,data\train\surprise\17464.jpg,surprise
17478,data\train\surprise\17478.jpg,surprise
1748,data\train\surprise\1748.jpg,surprise
17492,data\train\surprise\17492.jpg,surprise
175,data\train\surprise\175.jpg,surprise
17512,data\train\surprise\17512.jpg,surprise
17514,data\train\surprise\17514.jpg,surprise
17515,data\train\surprise\17515.jpg,surprise
17519,data\train\surprise\17519.jpg,surprise
17540,data\train\surprise\17540.jpg,surprise
17562,data\train\surprise\17562.jpg,surprise
1757,data\train\surprise\1757.jpg,surprise
17584,data\train\surprise\17584.jpg,surprise
17586,data\train\surprise\17586.jpg,surprise
17593,data\train\surprise\17593.jpg,surprise
17594,data\train\surprise\17594.jpg,surprise
17599,data\train\surprise\17599.jpg,surprise
17613,data\train\surprise\17613.jpg,surprise
17614,data\train\surprise\17614.jpg,surprise
17619,data\train\surprise\17619.jpg,surprise
17630,data\train\surprise\17630.jpg,surprise
17638,data\train\surprise\17638.jpg,surprise
17641,data\train\surprise\17641.jpg,surprise
17660,data\train\surprise\17660.jpg,surprise
1767,data\train\surprise\1767.jpg,surprise
17674,data\train\surprise\17674.jpg,surprise
17677,data\train\surprise\17677.jpg,surprise
17691,data\train\surprise\17691.jpg,surprise
17708,data\train\surprise\17708.jpg,surprise
17716,data\train\surprise\17716.jpg,surprise
17732,data\train\surprise\17732.jpg,surprise
17738,data\train\surprise\17738.jpg,surprise
17750,data\train\surprise\17750.jpg,surprise
17759,data\train\surprise\17759.jpg,surprise
17780,data\train\surprise\17780.jpg,surprise
17782,data\train\surprise\17782.jpg,surprise
178,data\train\surprise\178.jpg,surprise
17806,data\train\surprise\17806.jpg,surprise
17825,data\train\surprise\17825.jpg,surprise
17840,data\train\surprise\17840.jpg,surprise
17879,data\train\surprise\17879.jpg,surprise
17894,data\train\surprise\17894.jpg,surprise
17900,data\train\surprise\17900.jpg,surprise
17915,data\train\surprise\17915.jpg,surprise
1792,data\train\surprise\1792.jpg,surprise
17921,data\train\surprise\17921.jpg,surprise
17937,data\train\surprise\17937.jpg,surprise
17938,data\train\surprise\17938.jpg,surprise
17944,data\train\surprise\17944.jpg,surprise
1797,data\train\surprise\1797.jpg,surprise
17992,data\train\surprise\17992.jpg,surprise
18004,data\train\surprise\18004.jpg,surprise
18014,data\train\surprise\18014.jpg,surprise
18053,data\train\surprise\18053.jpg,surprise
1807,data\train\surprise\1807.jpg,surprise
18072,data\train\surprise\18072.jpg,surprise
18093,data\train\surprise\18093.jpg,surprise
18095,data\train\surprise\18095.jpg,surprise
18103,data\train\surprise\18103.jpg,surprise
18111,data\train\surprise\18111.jpg,surprise
18116,data\train\surprise\18116.jpg,surprise
18125,data\train\surprise\18125.jpg,surprise
18152,data\train\surprise\18152.jpg,surprise
18157,data\train\surprise\18157.jpg,surprise
18167,data\train\surprise\18167.jpg,surprise
18170,data\train\surprise\18170.jpg,surprise
18172,data\train\surprise\18172.jpg,surprise
18175,data\train\surprise\18175.jpg,surprise
18178,data\train\surprise\18178.jpg,surprise
18190,data\train\surprise\18190.jpg,surprise
18195,data\train\surprise\18195.jpg,surprise
18207,data\train\surprise\18207.jpg,surprise
1822,data\train\surprise\1822.jpg,surprise
18229,data\train\surprise\18229.jpg,surprise
1823,data\train\surprise\1823.jpg,surprise
1824,data\train\surprise\1824.jpg,surprise
18241,data\train\surprise\18241.jpg,surprise
18251,data\train\surprise\18251.jpg,surprise
18257,data\train\surprise\18257.jpg,surprise
18258,data\train\surprise\18258.jpg,surprise
18262,data\train\surprise\18262.jpg,surprise
18273,data\train\surprise\18273.jpg,surprise
18294,data\train\surprise\18294.jpg,surprise
18310,data\train\surprise\18310.jpg,surprise
18337,data\train\surprise\18337.jpg,surprise
18346,data\train\surprise\18346.jpg,surprise
1836,data\train\surprise\1836.jpg,surprise
18362,data\train\surprise\18362.jpg,surprise
18370,data\train\surprise\18370.jpg,surprise
18409,data\train\surprise\18409.jpg,surprise
18416,data\train\surprise\18416.jpg,surprise
18419,data\train\surprise\18419.jpg,surprise
18420,data\train\surprise\18420.jpg,surprise
18437,data\train\surprise\18437.jpg,surprise
18480,data\train\surprise\18480.jpg,surprise
18502,data\train\surprise\18502.jpg,surprise
18507,data\train\surprise\18507.jpg,surprise
18508,data\train\surprise\18508.jpg,surprise
18509,data\train\surprise\18509.jpg,surprise
18515,data\train\surprise\18515.jpg,surprise
18524,data\train\surprise\18524.jpg,surprise
18528,data\train\surprise\18528.jpg,surprise
18530,data\train\surprise\18530.jpg,surprise
18532,data\train\surprise\18532.jpg,surprise
18546,data\train\surprise\18546.jpg,surprise
1855,data\train\surprise\1855.jpg,surprise
18562,data\train\surprise\18562.jpg,surprise
1859,data\train\surprise\1859.jpg,surprise
18590,data\train\surprise\18590.jpg,surprise
18595,data\train\surprise\18595.jpg,surprise
18605,data\train\surprise\18605.jpg,surprise
18618,data\train\surprise\18618.jpg,surprise
18620,data\train\surprise\18620.jpg,surprise
18627,data\train\surprise\18627.jpg,surprise
18635,data\train\surprise\18635.jpg,surprise
18639,data\train\surprise\18639.jpg,surprise
18640,data\train\surprise\18640.jpg,surprise
18654,data\train\surprise\18654.jpg,surprise
18664,data\train\surprise\18664.jpg,surprise
18679,data\train\surprise\18679.jpg,surprise
18712,data\train\surprise\18712.jpg,surprise
18718,data\train\surprise\18718.jpg,surprise
1872,data\train\surprise\1872.jpg,surprise
18730,data\train\surprise\18730.jpg,surprise
18764,data\train\surprise\18764.jpg,surprise
18772,data\train\surprise\18772.jpg,surprise
1878,data\train\surprise\1878.jpg,surprise
18795,data\train\surprise\18795.jpg,surprise
18801,data\train\surprise\18801.jpg,surprise
18802,data\train\surprise\18802.jpg,surprise
18814,data\train\surprise\18814.jpg,surprise
18818,data\train\surprise\18818.jpg,surprise
1882,data\train\surprise\1882.jpg,surprise
18833,data\train\surprise\18833.jpg,surprise
18839,data\train\surprise\18839.jpg,surprise
18845,data\train\surprise\18845.jpg,surprise
18850,data\train\surprise\18850.jpg,surprise
18854,data\train\surprise\18854.jpg,surprise
18891,data\train\surprise\18891.jpg,surprise
18915,data\train\surprise\18915.jpg,surprise
18918,data\train\surprise\18918.jpg,surprise
1894,data\train\surprise\1894.jpg,surprise
18958,data\train\surprise\18958.jpg,surprise
18963,data\train\surprise\18963.jpg,surprise
18982,data\train\surprise\18982.jpg,surprise
18992,data\train\surprise\18992.jpg,surprise
1902,data\train\surprise\1902.jpg,surprise
19039,data\train\surprise\19039.jpg,surprise
1904,data\train\surprise\1904.jpg,surprise
1907,data\train\surprise\1907.jpg,surprise
19072,data\train\surprise\19072.jpg,surprise
19080,data\train\surprise\19080.jpg,surprise
19087,data\train\surprise\19087.jpg,surprise
1909,data\train\surprise\1909.jpg,surprise
19094,data\train\surprise\19094.jpg,surprise
191,data\train\surprise\191.jpg,surprise
19120,data\train\surprise\19120.jpg,surprise
19121,data\train\surprise\19121.jpg,surprise
19128,data\train\surprise\19128.jpg,surprise
19146,data\train\surprise\19146.jpg,surprise
19151,data\train\surprise\19151.jpg,surprise
19157,data\train\surprise\19157.jpg,surprise
19158,data\train\surprise\19158.jpg,surprise
19178,data\train\surprise\19178.jpg,surprise
19190,data\train\surprise\19190.jpg,surprise
19193,data\train\surprise\19193.jpg,surprise
19203,data\train\surprise\19203.jpg,surprise
19207,data\train\surprise\19207.jpg,surprise
19212,data\train\surprise\19212.jpg,surprise
19222,data\train\surprise\19222.jpg,surprise
19228,data\train\surprise\19228.jpg,surprise
19231,data\train\surprise\19231.jpg,surprise
19238,data\train\surprise\19238.jpg,surprise
19256,data\train\surprise\19256.jpg,surprise
19283,data\train\surprise\19283.jpg,surprise
19290,data\train\surprise\19290.jpg,surprise
193,data\train\surprise\193.jpg,surprise
19302,data\train\surprise\19302.jpg,surprise
19319,data\train\surprise\19319.jpg,surprise
19322,data\train\surprise\19322.jpg,surprise
19335,data\train\surprise\19335.jpg,surprise
19338,data\train\surprise\19338.jpg,surprise
19351,data\train\surprise\19351.jpg,surprise
19361,data\train\surprise\19361.jpg,surprise
19365,data\train\surprise\19365.jpg,surprise
19368,data\train\surprise\19368.jpg,surprise
19387,data\train\surprise\19387.jpg,surprise
194,data\train\surprise\194.jpg,surprise
19403,data\train\surprise\19403.jpg,surprise
19424,data\train\surprise\19424.jpg,surprise
19434,data\train\surprise\19434.jpg,surprise
19452,data\train\surprise\19452.jpg,surprise
19453,data\train\surprise\19453.jpg,surprise
19482,data\train\surprise\19482.jpg,surprise
19498,data\train\surprise\19498.jpg,surprise
19507,data\train\surprise\19507.jpg,surprise
19519,data\train\surprise\19519.jpg,surprise
19532,data\train\surprise\19532.jpg,surprise
19550,data\train\surprise\19550.jpg,surprise
19553,data\train\surprise\19553.jpg,surprise
19556,data\train\surprise\19556.jpg,surprise
1956,data\train\surprise\1956.jpg,surprise
19570,data\train\surprise\19570.jpg,surprise
1960,data\train\surprise\1960.jpg,surprise
1962,data\train\surprise\1962.jpg,surprise
19630,data\train\surprise\19630.jpg,surprise
19637,data\train\surprise\19637.jpg,surprise
19641,data\train\surprise\19641.jpg,surprise
19648,data\train\surprise\19648.jpg,surprise
19660,data\train\surprise\19660.jpg,surprise
19691,data\train\surprise\19691.jpg,surprise
19692,data\train\surprise\19692.jpg,surprise
19708,data\train\surprise\19708.jpg,surprise
19714,data\train\surprise\19714.jpg,surprise
19721,data\train\surprise\19721.jpg,surprise
19724,data\train\surprise\19724.jpg,surprise
19733,data\train\surprise\19733.jpg,surprise
19745,data\train\surprise\19745.jpg,surprise
19756,data\train\surprise\19756.jpg,surprise
19767,data\train\surprise\19767.jpg,surprise
1977,data\train\surprise\1977.jpg,surprise
19774,data\train\surprise\19774.jpg,surprise
19777,data\train\surprise\19777.jpg,surprise
19781,data\train\surprise\19781.jpg,surprise
19786,data\train\surprise\19786.jpg,surprise
19816,data\train\surprise\19816.jpg,surprise
19830,data\train\surprise\19830.jpg,surprise
19836,data\train\surprise\19836.jpg,surprise
19849,data\train\surprise\19849.jpg,surprise
199,data\train\surprise\199.jpg,surprise
19903,data\train\surprise\19903.jpg,surprise
19904,data\train\surprise\19904.jpg,surprise
19915,data\train\surprise\19915.jpg,surprise
19920,data\train\surprise\19920.jpg,surprise
19928,data\train\surprise\19928.jpg,surprise
19929,data\train\surprise\19929.jpg,surprise
19932,data\train\surprise\19932.jpg,surprise
19949,data\train\surprise\19949.jpg,surprise
1997,data\train\surprise\1997.jpg,surprise
19974,data\train\surprise\19974.jpg,surprise
19978,data\train\surprise\19978.jpg,surprise
19980,data\train\surprise\19980.jpg,surprise
19985,data\train\surprise\19985.jpg,surprise
1999,data\train\surprise\1999.jpg,surprise
19998,data\train\surprise\19998.jpg,surprise
20003,data\train\surprise\20003.jpg,surprise
20006,data\train\surprise\20006.jpg,surprise
20015,data\train\surprise\20015.jpg,surprise
20018,data\train\surprise\20018.jpg,surprise
20020,data\train\surprise\20020.jpg,surprise
20035,data\train\surprise\20035.jpg,surprise
20064,data\train\surprise\20064.jpg,surprise
20077,data\train\surprise\20077.jpg,surprise
20078,data\train\surprise\20078.jpg,surprise
20084,data\train\surprise\20084.jpg,surprise
20092,data\train\surprise\20092.jpg,surprise
20101,data\train\surprise\20101.jpg,surprise
20112,data\train\surprise\20112.jpg,surprise
20113,data\train\surprise\20113.jpg,surprise
20139,data\train\surprise\20139.jpg,surprise
20141,data\train\surprise\20141.jpg,surprise
20144,data\train\surprise\20144.jpg,surprise
20145,data\train\surprise\20145.jpg,surprise
2015,data\train\surprise\2015.jpg,surprise
20163,data\train\surprise\20163.jpg,surprise
2018,data\train\surprise\2018.jpg,surprise
20180,data\train\surprise\20180.jpg,surprise
20205,data\train\surprise\20205.jpg,surprise
20206,data\train\surprise\20206.jpg,surprise
20209,data\train\surprise\20209.jpg,surprise
20211,data\train\surprise\20211.jpg,surprise
20224,data\train\surprise\20224.jpg,surprise
2023,data\train\surprise\2023.jpg,surprise
20231,data\train\surprise\20231.jpg,surprise
20241,data\train\surprise\20241.jpg,surprise
20244,data\train\surprise\20244.jpg,surprise
20256,data\train\surprise\20256.jpg,surprise
20300,data\train\surprise\20300.jpg,surprise
20302,data\train\surprise\20302.jpg,surprise
20310,data\train\surprise\20310.jpg,surprise
20311,data\train\surprise\20311.jpg,surprise
20316,data\train\surprise\20316.jpg,surprise
2032,data\train\surprise\2032.jpg,surprise
20329,data\train\surprise\20329.jpg,surprise
2034,data\train\surprise\2034.jpg,surprise
20350,data\train\surprise\20350.jpg,surprise
20363,data\train\surprise\20363.jpg,surprise
20367,data\train\surprise\20367.jpg,surprise
20382,data\train\surprise\20382.jpg,surprise
20413,data\train\surprise\20413.jpg,surprise
20419,data\train\surprise\20419.jpg,surprise
20426,data\train\surprise\20426.jpg,surprise
20439,data\train\surprise\20439.jpg,surprise
20444,data\train\surprise\20444.jpg,surprise
20447,data\train\surprise\20447.jpg,surprise
20449,data\train\surprise\20449.jpg,surprise
20464,data\train\surprise\20464.jpg,surprise
20474,data\train\surprise\20474.jpg,surprise
20484,data\train\surprise\20484.jpg,surprise
205,data\train\surprise\205.jpg,surprise
20512,data\train\surprise\20512.jpg,surprise
20513,data\train\surprise\20513.jpg,surprise
20515,data\train\surprise\20515.jpg,surprise
20528,data\train\surprise\20528.jpg,surprise
20537,data\train\surprise\20537.jpg,surprise
20546,data\train\surprise\20546.jpg,surprise
20555,data\train\surprise\20555.jpg,surprise
20562,data\train\surprise\20562.jpg,surprise
20575,data\train\surprise\20575.jpg,surprise
20587,data\train\surprise\20587.jpg,surprise
2059,data\train\surprise\2059.jpg,surprise
20597,data\train\surprise\20597.jpg,surprise
2060,data\train\surprise\2060.jpg,surprise
20614,data\train\surprise\20614.jpg,surprise
20624,data\train\surprise\20624.jpg,surprise
20646,data\train\surprise\20646.jpg,surprise
20692,data\train\surprise\20692.jpg,surprise
20695,data\train\surprise\20695.jpg,surprise
20712,data\train\surprise\20712.jpg,surprise
2072,data\train\surprise\2072.jpg,surprise
20721,data\train\surprise\20721.jpg,surprise
20754,data\train\surprise\20754.jpg,surprise
20757,data\train\surprise\20757.jpg,surprise
20764,data\train\surprise\20764.jpg,surprise
20767,data\train\surprise\20767.jpg,surprise
20774,data\train\surprise\20774.jpg,surprise
20775,data\train\surprise\20775.jpg,surprise
20776,data\train\surprise\20776.jpg,surprise
20788,data\train\surprise\20788.jpg,surprise
20791,data\train\surprise\20791.jpg,surprise
